Join_Count,TARGET_FID,JOIN_FID,Year,Severity,SBW,SBW_ID,Ecoregion,Shape_Leng,Area_Ha,defo_index,Field1,X,Y,fid,Field1_2,SpRasterNA,slopeRaste,sg_date,sg__gdd_p2,sg__gdd_p1,pcp0708,pcp0607,pcp0506,MinT0708,MinT0607,MinT0506,MaxT0708,MaxT0607,MaxT0506,elevationR,DistanceRo,DistanceRi,aspectRast
"1","18308","1845","1974","3","71","56",Western Newfoundland Forest,251658.980795000010403,124217.729334999996354,"0","18308","444805","5430797","1647","18308",1,0.02438,137.29367,209.65935,0.28105,96.2998,89.79609,79.99468,10.18596,8.49226,3.6472,20.16546,19.02771,13.80642,273.2135,4606.3916,3938.93823,5.4352
"1","18309","1845","1974","3","71","56",Western Newfoundland Forest,251658.980795000010403,124217.729334999996354,"0","18309","446805","5430797","1648","18309",1,0.0108,138.92604,206.79129,0.31156,98.1386,92.02765,82.1422,9.84135,8.17133,3.32223,19.78645,18.67939,13.46077,354.52203,3090.64624,3116.49805,1.63219
"1","18310","1815","1972","3","73","66",Western Newfoundland Forest,48425.104414399997040,9286.825837399999727,"0","18310","448805","5430797","1649","18310",1,0.06049,137.16623,210.94189,0.40634,95.36275,88.74791,78.94948,10.22632,8.53422,3.70643,20.39185,19.24495,13.9948,266.41223,1806.07251,2384.00146,1.96001
"1","18311","1815","1972","3","73","66",Western Newfoundland Forest,48425.104414399997040,9286.825837399999727,"0","18311","450805","5430797","1650","18311",1,0.0566,134.68985,214.16934,0.20994,92.60548,85.66553,75.8009,10.66441,8.93579,4.13856,21.03606,19.82633,14.54554,102.04908,859.26556,1411.23962,2.21952
"1","18314","1835","1973","3","36","34",Western Newfoundland Forest,9616.478651019999234,474.905251199000020,"0","18314","456805","5430797","1651","18314",1,0.02886,133.14836,215.85204,0.19646,90.68945,83.74756,73.8422,10.84019,9.09955,4.33848,21.50528,20.25347,14.93251,27.07633,92.19265,1950.56409,4.9984
"1","18315","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18315","458805","5430797","1652","18315",1,0.07382,135.00438,214.48811,0.25917,92.68601,85.84466,76.07549,10.37883,8.68881,3.90646,21.03414,19.85806,14.538,121.2662,1506.96777,3800.70166,4.77383
"1","18316","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18316","460805","5430797","1653","18316",1,0.04296,138.45818,209.44536,0.33641,96.4659,90.32032,80.73381,9.68144,8.04335,3.22743,20.13953,19.04605,13.74854,323.02621,3375.77393,5650.83887,4.6681
"1","18317","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18317","462805","5430797","1654","18317",1,0.01279,138.29489,210.40944,0.4254,95.80888,89.6013,80.06207,9.72284,8.08644,3.27862,20.28639,19.18799,13.87592,308.33994,5088.69775,7500.97656,1.41158
"1","18318","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18318","464805","5430797","1655","18318",2,0.01471,137.98039,211.16269,0.38331,95.2996,89.07317,79.59481,9.74163,8.10651,3.30541,20.39307,19.29149,13.96753,288.68295,4453.22803,9351.11426,0.84221
"1","18319","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18319","466805","5430797","1656","18319",2,0.01172,137.65643,212.15549,0.30913,94.66609,88.4118,78.98997,9.78157,8.14728,3.35396,20.5312,19.42257,14.08452,251.34587,3093.97729,11201.25195,6.1804
"1","18320","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18320","468805","5430797","1657","18320",5,0.00615,138.0554,211.70456,0.32682,94.95736,88.8405,79.52549,9.67189,8.04557,3.25099,20.43941,19.34085,13.99707,285.97214,1379.14673,12925.29785,5.91143
"1","18321","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18321","470805","5430797","1658","18321",5,0.02028,137.98068,212.47902,0.3476,94.42019,88.31096,79.0759,9.69542,8.07059,3.28157,20.54664,19.4426,14.08729,265.98526,147.91379,14405.03125,2.14646
"1","18322","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18322","472805","5430797","1659","18322",5,0.03883,136.89568,213.14613,0.30855,93.20854,87.04732,77.87416,9.83545,8.20343,3.42802,20.81303,19.68783,14.31802,228.25511,1907.1969,15496.32324,2.41275
"1","18368","80","1974","2","52","49",Central Newfoundland Forest,187943.240875000017695,105956.025693999981740,"0","18368","564805","5430797","1660","18368",2,0.01031,136.93842,214.06657,0.32687,82.4041,77.57978,76.16025,9.59223,7.95515,3.15191,21.36476,20.17016,14.61682,186.92513,2920.32666,8065.8374,1.27759
"1","18369","80","1974","2","52","49",Central Newfoundland Forest,187943.240875000017695,105956.025693999981740,"0","18369","566805","5430797","1661","18369",5,0.00953,136.51279,214.18004,0.32297,81.84258,77.20557,75.79092,9.71023,8.07039,3.26821,21.48339,20.27673,14.71863,162.67235,1822.80249,7100.65088,1.73249
"1","18370","258","1976","2","180","2011",Central Newfoundland Forest,364526.810862999933306,126010.965219000005163,"0","18370","568805","5430797","1662","18370",3,0.01388,136.15833,214.60355,0.35958,81.51896,77.05017,75.70926,9.78555,8.14246,3.33805,21.54499,20.33178,14.76892,131.38596,2473.23877,6616.70264,2.33686
"1","18371","258","1976","2","180","2011",Central Newfoundland Forest,364526.810862999933306,126010.965219000005163,"0","18371","570805","5430797","1663","18371",2,0.0095,135.84143,214.39755,0.35593,81.18542,76.89558,75.65713,9.86355,8.21813,3.41308,21.61043,20.39082,14.82459,108.95052,3678.4751,6718.7998,3.16689
"1","18372","258","1976","2","180","2011",Central Newfoundland Forest,364526.810862999933306,126010.965219000005163,"0","18372","572805","5430797","1664","18372",2,0.01382,136.06129,214.16953,0.29246,81.51629,77.33517,76.33905,9.81611,8.17029,3.3595,21.512,20.30053,14.73233,139.23999,3902.84863,7222.67773,4.43745
"1","18373","258","1976","2","180","2011",Central Newfoundland Forest,364526.810862999933306,126010.965219000005163,"0","18373","574805","5430797","1665","18373",2,0.00826,136.52873,214.38048,0.39439,81.86275,77.80993,77.06285,9.77103,8.12351,3.30723,21.41298,20.20779,14.63744,163.97081,2228.6958,7972.14404,5.1669
"1","18389","248","1976","3","167","2010",Central Newfoundland Forest,110754.729607999994187,26620.827891600001749,"0","18389","606805","5430797","1666","18389",2,0.00118,132.87941,216.01967,0.20079,78.62298,77.25005,79.04816,10.77905,9.07858,4.25666,22.00441,20.71634,15.11861,47.02235,1681.49768,3349.33765,0.9314
"1","18390","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18390","608805","5430797","1667","18390",2,0.00399,133.02225,216.57983,0.289,78.69708,77.43818,79.3934,10.79823,9.09134,4.26943,21.97307,20.68261,15.08654,56.85153,1688.1427,2105.68066,3.42596
"1","18391","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18391","610805","5430797","1668","18391",2,0.0057,132.7462,215.80565,0.2462,78.57892,77.4576,79.53629,10.85978,9.14535,4.32521,21.99021,20.69238,15.09986,46.55235,685.80829,1037.87573,2.77432
"1","18396","230","1976","2","138","2034",Central Newfoundland Forest,27322.658797000000050,4452.862092160000429,"0","18396","620805","5430797","1669","18396",2,0.01333,134.95183,214.20796,0.36107,80.61659,79.62967,82.25882,10.55874,8.80084,3.97297,21.4031,20.13491,14.55485,149.74751,2021.79785,4648.10645,5.87435
"1","18397","230","1976","2","138","2034",Central Newfoundland Forest,27322.658797000000050,4452.862092160000429,"0","18397","622805","5430797","1670","18397",2,0.00798,134.64563,213.77486,0.28077,80.39502,79.53982,82.21973,10.63197,8.86782,4.04298,21.45268,20.17678,14.59983,138.85135,1963.89575,5934.45361,0.96785
"1","18398","230","1976","2","138","2034",Central Newfoundland Forest,27322.658797000000050,4452.862092160000429,"0","18398","624805","5430797","1671","18398",3,0.00345,133.95871,214.05792,0.20634,79.88647,79.23792,81.95671,10.77379,9.0069,4.18645,21.58063,20.29083,14.71666,115.63065,2713.2395,7220.80078,0.82774
"1","18399","122","1975","2","47","84",Central Newfoundland Forest,51426.984641299997747,6425.333673470000576,"0","18399","626805","5430797","1672","18399",2,0.00954,134.18156,213.60277,0.19132,80.19419,79.52306,82.24501,10.71721,8.93921,4.11971,21.48854,20.20365,14.6334,125.88614,4108.96484,8509.31152,4.95405
"1","18400","122","1975","2","47","84",Central Newfoundland Forest,51426.984641299997747,6425.333673470000576,"0","18400","628805","5430797","1673","18400",1,0.01004,135.17429,213.14482,0.29673,80.95761,80.13815,82.88209,10.54894,8.7547,3.93433,21.26821,19.99674,14.43041,161.97148,3908.1416,9943.96191,4.8657
"1","18401","122","1975","2","47","84",Central Newfoundland Forest,51426.984641299997747,6425.333673470000576,"0","18401","630805","5430797","1674","18401",1,0.00185,135.31129,211.99352,0.2444,81.07838,80.27103,83.01927,10.53286,8.72866,3.90982,21.22341,19.9528,14.39003,152.00993,3940.56445,11548.00195,5.62275
"1","18402","122","1975","2","47","84",Central Newfoundland Forest,51426.984641299997747,6425.333673470000576,"0","18402","632805","5430797","1675","18402",1,0.00503,135.243,211.95796,0.22679,81.02141,80.26265,82.992,10.55611,8.74375,3.92888,21.23087,19.95677,14.39642,153.81036,4876.73291,13260.10352,6.17109
"1","18403","220","1976","3","124","2035",Central Newfoundland Forest,38928.586673799996788,8696.029972680000355,"0","18403","634805","5430797","1676","18403",1,0.00989,135.34386,211.65448,0.21843,81.10561,80.35308,83.0722,10.54427,8.72274,3.91047,21.19531,19.92176,14.36559,164.9319,6327.47998,15043.41504,5.85226
"1","18404","220","1976","3","124","2035",Central Newfoundland Forest,38928.586673799996788,8696.029972680000355,"0","18404","636805","5430797","1677","18404",2,0.01812,135.48737,210.61192,0.28008,81.28023,80.50452,83.2353,10.50741,8.67601,3.86542,21.1304,19.85897,14.30638,178.634,6992.9375,16875.375,5.53619
"1","18405","220","1976","3","124","2035",Central Newfoundland Forest,38928.586673799996788,8696.029972680000355,"0","18405","638805","5430797","1678","18405",2,0.0201,136.37299,209.50801,0.40145,81.92119,81.0063,83.87032,10.36014,8.51164,3.69857,20.91392,19.65236,14.10506,223.80525,6866.76514,16614.15234,5.90333
"1","18413","115","1975","2","37","83",Central Newfoundland Forest,20099.197423699999490,2511.184885749999921,"0","18413","654805","5430797","1679","18413",1,0.00729,133.50523,211.60338,0.26598,79.72205,79.48619,80.62589,10.85782,8.96265,4.20174,21.52036,20.20825,14.69553,58.78101,246.18645,1119.86133,3.08274
"1","18414","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18414","656805","5430797","1680","18414",5,0.0047,133.52908,212.17862,0.27254,79.59843,79.31868,80.37109,10.86932,8.96702,4.21021,21.53151,20.2169,14.70932,39.13932,1714.70911,411.45267,2.79401
"1","18415","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18415","658805","5430797","1681","18415",2,0.00475,133.4545,211.07635,0.25816,79.49381,79.06259,80.19129,10.86758,8.95809,4.20531,21.52304,20.20759,14.70362,37.34921,3375.50049,1098.36951,5.51911
"1","18416","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18416","660805","5430797","1682","18416",2,0.00992,133.75233,210.7373,0.26114,79.58846,78.89425,80.37839,10.81921,8.89958,4.1438,21.43829,20.13014,14.62965,71.44393,5032.2749,2352.27808,5.46107
"1","18417","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18417","662805","5430797","1683","18417",2,0.00219,134.23669,209.90115,0.27625,79.74115,78.79657,80.67776,10.76055,8.82982,4.07015,21.33512,20.03552,14.53754,88.85522,3921.43774,3842.61157,0.89045
"1","18418","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18418","664805","5430797","1684","18418",2,0.00772,133.89769,210.01747,0.26931,79.35876,78.3485,80.09748,10.80983,8.87438,4.12392,21.40812,20.09949,14.60577,59.8135,1956.51086,5281.46387,1.86103
"1","18419","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18419","666805","5430797","1685","18419",2,0.00313,133.59959,208.92998,0.22066,79.0718,77.94568,79.69533,10.83508,8.89381,4.14947,21.44235,20.12755,14.63836,53.73011,527.44208,6134.01172,1.18789
"1","18420","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18420","668805","5430797","1686","18420",5,0.00716,133.62294,209.16153,0.19565,78.91501,77.64506,79.53163,10.83169,8.88324,4.14223,21.43058,20.11428,14.6285,51.23621,1347.91113,6986.55908,5.70574
"1","18421","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18421","670805","5430797","1687","18421",5,0.01613,134.07787,209.57449,0.2882,78.98756,77.52727,79.79676,10.78459,8.82538,4.08042,21.34201,20.03199,14.54788,69.88179,2479.16504,7876.80566,5.41867
"1","18473","1845","1974","3","71","56",Western Newfoundland Forest,251658.980795000010403,124217.729334999996354,"0","18473","436805","5432797","1688","18473",1,0.04083,135.57573,210.72655,0.2321,94.48922,87.75496,77.95821,10.80078,9.03956,4.18505,20.51486,19.30154,14.10808,199.78905,676.52258,9571.51758,2.07107
"1","18474","1845","1974","3","71","56",Western Newfoundland Forest,251658.980795000010403,124217.729334999996354,"0","18474","438805","5432797","1689","18474",1,0.01418,134.82309,212.83884,0.3315,93.9967,87.23858,77.40353,10.83914,9.07664,4.23177,20.65082,19.42963,14.22186,144.90544,1318.51929,8600.4873,4.78977
"1","18475","1845","1974","3","71","56",Western Newfoundland Forest,251658.980795000010403,124217.729334999996354,"0","18475","440805","5432797","1690","18475",5,0.02402,136.72389,210.7594,0.31703,95.60982,88.92692,79.05702,10.44798,8.72564,3.87578,20.2976,19.12864,13.92071,245.20566,3317.34326,7629.45605,5.07557
"1","18476","1845","1974","3","71","56",Western Newfoundland Forest,251658.980795000010403,124217.729334999996354,"0","18476","442805","5432797","1691","18476",5,0.00684,136.64233,210.74112,0.35423,95.48872,88.7716,78.89804,10.40136,8.68592,3.84233,20.33448,19.17076,13.95012,196.98373,5231.0542,6658.42529,4.40164
"1","18477","1845","1974","3","71","56",Western Newfoundland Forest,251658.980795000010403,124217.729334999996354,"0","18477","444805","5432797","1692","18477",5,0.01598,137.0731,210.49492,0.28897,95.96057,89.32604,79.42039,10.26021,8.55896,3.7181,20.2498,19.10163,13.87406,235.57291,4688.15576,5690.04297,4.67435
"1","18478","1845","1974","3","71","56",Western Newfoundland Forest,251658.980795000010403,124217.729334999996354,"0","18478","446805","5432797","1693","18478",1,0.01148,138.13736,208.59132,0.28386,97.07977,90.67964,80.72373,10.02321,8.34073,3.49941,20.02459,18.89922,13.66963,306.04053,4178.12549,5075.54053,0.28926
"1","18479","1845","1974","3","71","56",Western Newfoundland Forest,251658.980795000010403,124217.729334999996354,"0","18479","448805","5432797","1694","18479",1,0.02963,137.39122,211.0988,0.38752,95.81662,89.18285,79.27755,10.16031,8.47324,3.64382,20.30345,19.16532,13.91586,242.26501,3281.72363,4131.49365,1.59034
"1","18480","1815","1972","3","73","66",Western Newfoundland Forest,48425.104414399997040,9286.825837399999727,"0","18480","450805","5432797","1695","18480",1,0.04369,136.2166,212.57036,0.332,94.33479,87.48782,77.57861,10.35314,8.65377,3.84114,20.64575,19.48192,14.20996,202.6604,2821.69849,3158.73511,2.18094
"1","18481","1815","1972","3","73","66",Western Newfoundland Forest,48425.104414399997040,9286.825837399999727,"0","18481","452805","5432797","1696","18481",1,0.05041,134.59355,214.15321,0.18793,92.39835,85.35627,75.36315,10.65112,8.92554,4.13806,21.11091,19.90033,14.60249,119.96216,3340.46655,2185.97607,2.17802
"1","18484","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18484","458805","5432797","1697","18484",1,0.07723,134.48837,215.86641,0.27065,92.01835,85.08344,75.17577,10.52265,8.81696,4.04552,21.20691,20.00582,14.67922,109.19347,756.0636,3041.10229,4.91184
"1","18485","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18485","460805","5432797","1698","18485",1,0.04719,138.24579,209.49709,0.30837,96.32022,90.06013,80.37732,9.71225,8.07119,3.25988,20.18459,19.08611,13.78387,339.3158,2286.83496,4891.23975,5.14559
"1","18486","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18486","462805","5432797","1699","18486",1,0.03231,137.8326,211.55127,0.35053,95.17621,88.76511,79.1101,9.83236,8.18845,3.39083,20.44992,19.33912,14.01865,276.98178,3447.61426,6741.37744,0.71221
"1","18487","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18487","464805","5432797","1700","18487",1,0.02833,137.08862,212.63747,0.3126,94.19007,87.70699,78.08717,9.93649,8.28754,3.50137,20.67341,19.54625,14.2104,229.8441,4549.76123,8464.08789,0.42276
"1","18488","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18488","466805","5432797","1701","18488",1,0.02033,137.23152,212.69571,0.3899,94.24084,87.82808,78.29903,9.85777,8.21809,3.43288,20.64626,19.52809,14.18441,226.81792,4186.27637,10186.08789,5.95197
"1","18489","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18489","468805","5432797","1702","18489",2,0.01572,137.98512,211.87375,0.42633,94.85374,88.62315,79.22291,9.69147,8.06347,3.27331,20.47472,19.37337,14.02549,246.64955,2437.89307,11603.81543,5.65062
"1","18490","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18490","470805","5432797","1703","18490",2,0.00768,138.06117,212.48123,0.42429,94.61464,88.43473,79.13145,9.66507,8.04079,3.25379,20.50826,19.40689,14.05045,272.97119,680.15002,12808.72559,0.26791
"1","18491","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18491","472805","5432797","1704","18491",2,0.01149,137.6826,212.48416,0.35221,93.99854,87.82371,78.60767,9.70126,8.07679,3.29658,20.63157,19.52321,14.15514,259.49628,1375.66956,13545.91211,2.05082
"1","18492","1811","1972","3","66","67",Western Newfoundland Forest,381996.887922000023536,118311.873355999996420,"0","18492","474805","5432797","1705","18492",1,0.03046,137.12532,213.52118,0.28966,93.12037,86.94619,77.81792,9.78449,8.15734,3.38634,20.81456,19.69215,14.31179,224.80325,3363.74194,14131.18555,2.48608
"1","18537","80","1974","2","52","49",Central Newfoundland Forest,187943.240875000017695,105956.025693999981740,"0","18537","564805","5432797","1706","18537",2,0.01393,136.85754,214.40967,0.33852,82.08044,77.26105,75.85763,9.63693,7.99169,3.19007,21.4134,20.20749,14.64418,158.86327,1802.25732,9766.91895,1.2775
"1","18538","80","1974","2","52","49",Central Newfoundland Forest,187943.240875000017695,105956.025693999981740,"0","18538","566805","5432797","1707","18538",3,0.00232,136.42131,213.83522,0.33452,81.63988,77.0043,75.64755,9.73407,8.08524,3.2836,21.50339,20.28783,14.72011,142.8022,121.3905,8986.33496,6.15695
"1","18539","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","18539","568805","5432797","1708","18539",3,0.00672,136.71992,214.18378,0.3595,81.95667,77.41167,76.2657,9.68673,8.03688,3.22864,21.40476,20.19645,14.62648,184.40213,1710.57898,8609.04883,2.55312
"1","18540","258","1976","2","180","2011",Central Newfoundland Forest,364526.810862999933306,126010.965219000005163,"0","18540","570805","5432797","1709","18540",2,0.00842,136.21603,214.13242,0.33155,81.34224,77.00282,75.90067,9.81677,8.16338,3.35696,21.53948,20.31818,14.74292,135.93269,3262.81299,8687.76367,2.51504
"1","18541","258","1976","2","180","2011",Central Newfoundland Forest,364526.810862999933306,126010.965219000005163,"0","18541","572805","5432797","1710","18541",2,0.00724,136.29088,214.26781,0.27654,81.56915,77.34574,76.4558,9.78971,8.13491,3.3235,21.46533,20.24976,14.67241,157.9958,1971.13184,9154.96387,4.5441
"1","18542","258","1976","2","180","2011",Central Newfoundland Forest,364526.810862999933306,126010.965219000005163,"0","18542","574805","5432797","1711","18542",2,0.00417,136.59636,214.13815,0.37629,81.71634,77.62537,76.94028,9.77858,8.12221,3.30618,21.41226,20.19951,14.61951,161.89772,2241.35254,9771.66016,4.93858
"1","18558","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18558","606805","5432797","1712","18558",2,0.00246,132.85744,215.61356,0.19963,78.3651,76.87012,78.69202,10.80638,9.09023,4.27201,22.0185,20.71592,15.10585,35.07458,2569.94043,4866.51758,1.8539
"1","18559","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18559","608805","5432797","1713","18559",2,0.00502,132.98145,215.5641,0.22076,78.51164,77.1245,79.119,10.81036,9.08926,4.2689,21.96721,20.66483,15.05617,47.69338,3339.3916,3796.77271,5.04494
"1","18560","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18560","610805","5432797","1714","18560",2,0.00497,133.25656,216.55673,0.25487,78.73124,77.44238,79.60566,10.79928,9.07291,4.25039,21.89601,20.59666,14.9898,67.65925,2411.89575,2728.96802,3.55705
"1","18561","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18561","612805","5432797","1715","18561",5,0.01377,133.13084,216.20337,0.27265,78.63377,77.48245,79.76665,10.85641,9.12321,4.30241,21.90849,20.60286,14.99862,58.0302,423.40665,1661.16309,2.56871
"1","18565","230","1976","2","138","2034",Central Newfoundland Forest,27322.658797000000050,4452.862092160000429,"0","18565","620805","5432797","1716","18565",5,0.03019,134.18811,215.10194,0.25962,79.79583,78.8545,81.54933,10.72118,8.9571,4.13243,21.56199,20.27013,14.67718,115.04903,23.97108,3116.66553,5.80158
"1","18566","230","1976","2","138","2034",Central Newfoundland Forest,27322.658797000000050,4452.862092160000429,"0","18566","622805","5432797","1717","18566",5,0.01735,134.57948,214.13297,0.29377,80.0842,79.15201,81.87821,10.67498,8.90146,4.077,21.47716,20.18903,14.59894,126.26361,8.19334,4403.01318,6.16909
"1","18567","230","1976","2","138","2034",Central Newfoundland Forest,27322.658797000000050,4452.862092160000429,"0","18567","624805","5432797","1718","18567",2,0.00667,134.08589,214.01265,0.18671,79.78135,79.00085,81.76337,10.76938,8.99049,4.1697,21.55,20.25339,14.66687,113.99669,1282.18738,5689.36035,5.98494
"1","18568","122","1975","2","47","84",Central Newfoundland Forest,51426.984641299997747,6425.333673470000576,"0","18568","626805","5432797","1719","18568",2,0.0086,134.13667,213.46661,0.19558,79.91334,79.15778,81.91605,10.7554,8.96789,4.14885,21.50723,20.21042,14.62669,118.96661,2744.67017,7130.61279,5.09321
"1","18569","122","1975","2","47","84",Central Newfoundland Forest,51426.984641299997747,6425.333673470000576,"0","18569","628805","5432797","1720","18569",1,0.01115,134.78108,213.22331,0.27295,80.46152,79.61095,82.36644,10.63713,8.83583,4.01669,21.3486,20.06139,14.48124,142.08994,4162.2959,8793.15723,5.21644
"1","18570","122","1975","2","47","84",Central Newfoundland Forest,51426.984641299997747,6425.333673470000576,"0","18570","630805","5432797","1721","18570",1,0.00534,135.50961,211.42673,0.27253,81.06496,80.10729,82.88284,10.50558,8.68954,3.86939,21.16819,19.89085,14.31523,177.88049,5261.66113,10573.25,5.9602
"1","18571","122","1975","2","47","84",Central Newfoundland Forest,51426.984641299997747,6425.333673470000576,"0","18571","632805","5432797","1722","18571",1,0.00556,135.34644,211.82144,0.2239,80.84051,79.97142,82.70409,10.56964,8.74774,3.93265,21.22502,19.94177,14.36911,154.25909,6354.47998,12420.4502,0.58902
"1","18572","220","1976","3","124","2035",Central Newfoundland Forest,38928.586673799996788,8696.029972680000355,"0","18572","634805","5432797","1723","18572",2,0.00707,135.12416,212.43503,0.18376,80.70846,79.89706,82.57927,10.60975,8.78121,3.97032,21.25549,19.96884,14.40006,146.29997,5643.08301,14308.79395,6.06693
"1","18573","220","1976","3","124","2035",Central Newfoundland Forest,38928.586673799996788,8696.029972680000355,"0","18573","636805","5432797","1724","18573",2,0.01329,135.26604,211.3885,0.21553,80.85627,80.02811,82.69455,10.58154,8.74315,3.93393,21.20335,19.91755,14.3524,153.7235,5020.97803,16223.91895,5.86946
"1","18574","220","1976","3","124","2035",Central Newfoundland Forest,38928.586673799996788,8696.029972680000355,"0","18574","638805","5432797","1725","18574",2,0.01795,135.56622,210.47905,0.31629,81.09788,80.22288,82.90675,10.52942,8.67981,3.87153,21.11814,19.83648,14.2761,160.16721,4867.19287,17016.14844,6.07888
"1","18581","115","1975","2","37","83",Central Newfoundland Forest,20099.197423699999490,2511.184885749999921,"0","18581","652805","5432797","1726","18581",2,0.00478,133.69653,211.21257,0.25923,79.74238,79.29278,80.57983,10.8462,8.952,4.18639,21.48668,20.16966,14.6425,68.17756,2272.08374,3725.24878,3.56761
"1","18582","115","1975","2","37","83",Central Newfoundland Forest,20099.197423699999490,2511.184885749999921,"0","18582","654805","5432797","1727","18582",2,0.00997,133.99686,210.70769,0.30328,79.92666,79.33205,80.77681,10.79445,8.89019,4.12346,21.40132,20.09165,14.56877,87.8485,773.48431,2218.43555,3.48613
"1","18583","115","1975","2","37","83",Central Newfoundland Forest,20099.197423699999490,2511.184885749999921,"0","18583","656805","5432797","1728","18583",1,0.01461,134.0881,210.53542,0.24472,79.87099,79.20375,80.62273,10.79178,8.88003,4.11659,21.39047,20.07979,14.56173,82.80653,1219.41113,1466.88306,2.90393
"1","18584","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18584","658805","5432797","1729","18584",2,0.01247,133.72162,210.28387,0.27122,79.58766,78.88287,80.13047,10.83412,8.91689,4.16108,21.44842,20.13103,14.61811,67.73673,3193.64307,471.81177,2.6402
"1","18585","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18585","660805","5432797","1730","18585",3,0.00166,133.58583,210.75285,0.23783,79.32729,78.50446,79.70535,10.86285,8.94002,4.19051,21.48616,20.16354,14.65584,42.75207,4666.57715,1018.52167,5.28301
"1","18586","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18586","662805","5432797","1731","18586",5,0.00738,134.02217,209.19485,0.28277,79.57826,78.48795,80.13511,10.78741,8.85289,4.09734,21.35475,20.04399,14.53879,81.81938,4385.64502,2508.85522,5.49759
"1","18587","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18587","664805","5432797","1732","18587",2,0.00501,134.21013,208.99026,0.2832,79.53078,78.27899,80.09745,10.77076,8.82831,4.0739,21.31959,20.00986,14.50793,76.32897,2456.85474,3472.27563,1.67729
"1","18588","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18588","666805","5432797","1733","18588",2,0.00816,133.76033,208.73792,0.23114,79.08043,77.75943,79.3866,10.83076,8.88513,4.14166,21.41121,20.08967,14.59377,50.88216,910.94226,4324.82324,1.71301
"1","18589","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","18589","668805","5432797","1734","18589",2,0.004,133.52286,208.64049,0.20558,78.78948,77.35726,78.96586,10.85424,8.90388,4.16777,21.44526,20.11723,14.62562,41.45644,1621.36841,5177.37061,0.20513
